"","DATETIME_UTC","DATETIME_MST","WTempC","ConduS","SpConduS","CHLrfu","CHLugL","BGAPCrfu","BGAPCugL","odomgL","odosat","WTemp1m","WTemp2m","WTemp3m","WTemp4m","WTemp5.5m","WTemp7m","odomgL_7m","odosat_7m","PAR7m"
"5895",2025-08-04 19:10:00,2025-08-04 12:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.095,0.069,0.569779,0.4
"5896",2025-08-04 19:20:00,2025-08-04 12:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.143,0.068,0.562191,0.6
"5897",2025-08-04 19:30:00,2025-08-04 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.115,0.068,0.561801,0.3
"5898",2025-08-04 19:40:00,2025-08-04 12:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.057,0.068,0.560991,0
"5899",2025-08-04 19:50:00,2025-08-04 12:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.893,0.068,0.558705,-0.1
"5900",2025-08-04 20:00:00,2025-08-04 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.884,0.068,0.558579,0
"5901",2025-08-04 20:10:00,2025-08-04 13:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.893,0.07,0.575137,0.3
"5902",2025-08-04 20:20:00,2025-08-04 13:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.913,0.068,0.558983,-0.2
"5903",2025-08-04 20:30:00,2025-08-04 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.816,0.068,0.557632,0.2
"5904",2025-08-04 20:40:00,2025-08-04 13:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.71,0.068,0.556156,-0.2
"5905",2025-08-04 20:50:00,2025-08-04 13:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,0.069,0.564193,0.5
"5906",2025-08-04 21:00:00,2025-08-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.758,0.068,0.556824,-0.7
"5907",2025-08-04 21:10:00,2025-08-04 14:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.739,0.069,0.564744,-0.1
"5908",2025-08-04 21:20:00,2025-08-04 14:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.768,0.069,0.565154,-0.5
"5909",2025-08-04 21:30:00,2025-08-04 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.758,0.069,0.565013,0.1
"5910",2025-08-04 21:40:00,2025-08-04 14:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.942,0.069,0.567614,-0.5
"5911",2025-08-04 21:50:00,2025-08-04 14:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.951,0.069,0.567741,-0.3
"5912",2025-08-04 22:00:00,2025-08-04 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.922,0.068,0.559109,-0.3
"5913",2025-08-04 22:10:00,2025-08-04 15:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.951,0.07,0.575969,0.8
"5914",2025-08-04 22:20:00,2025-08-04 15:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.086,0.068,0.561396,-0.1
"5915",2025-08-04 22:30:00,2025-08-04 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.942,0.068,0.559388,0.2
"5916",2025-08-04 22:40:00,2025-08-04 15:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.893,0.07,0.575137,0.2
"5917",2025-08-04 22:50:00,2025-08-04 15:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.942,0.069,0.567614,-0.1
"5918",2025-08-04 23:00:00,2025-08-04 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.999,0.069,0.56842,-0.8
"5919",2025-08-04 23:10:00,2025-08-04 16:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.047,0.069,0.5691,-0.2
"5920",2025-08-04 23:20:00,2025-08-04 16:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.105,0.07,0.57818,1.2
"5921",2025-08-04 23:30:00,2025-08-04 16:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.115,0.069,0.570062,0.3
"5922",2025-08-04 23:40:00,2025-08-04 16:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.23,0.068,0.563406,-0.1
"5923",2025-08-04 23:50:00,2025-08-04 16:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.143,0.068,0.562191,0.4
"5924",2025-08-05,2025-08-04 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.259,0.069,0.572102,0.4
"5925",2025-08-05 00:10:00,2025-08-04 17:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.201,0.069,0.57128,0.3
"5926",2025-08-05 00:20:00,2025-08-04 17:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.922,0.068,0.559109,0
"5927",2025-08-05 00:30:00,2025-08-04 17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.134,0.069,0.570331,-0.4
"5928",2025-08-05 00:40:00,2025-08-04 17:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.354,0.069,0.573449,0
"5929",2025-08-05 00:50:00,2025-08-04 17:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.574,0.069,0.576572,-0.1
"5930",2025-08-05 01:00:00,2025-08-04 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.44,0.067,0.558012,0.2
"5931",2025-08-05 01:10:00,2025-08-04 18:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.153,0.068,0.562331,-0.4
"5932",2025-08-05 01:20:00,2025-08-04 18:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.086,0.069,0.569652,-0.2
"5933",2025-08-05 01:30:00,2025-08-04 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.047,0.068,0.560852,-0.3
"5934",2025-08-05 01:40:00,2025-08-04 18:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.009,0.068,0.560322,0.2
"5935",2025-08-05 01:50:00,2025-08-04 18:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.961,0.068,0.559652,-0.1
"5936",2025-08-05 02:00:00,2025-08-04 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.884,0.068,0.558579,-0.2
"5937",2025-08-05 02:10:00,2025-08-04 19:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.932,0.069,0.567472,0.2
"5938",2025-08-05 02:20:00,2025-08-04 19:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.961,0.069,0.567883,-0.4
"5939",2025-08-05 02:30:00,2025-08-04 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.922,0.069,0.567331,0.1
"5940",2025-08-05 02:40:00,2025-08-04 19:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.951,0.069,0.567741,-0.3
"5941",2025-08-05 02:50:00,2025-08-04 19:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.942,0.069,0.567614,0
"5942",2025-08-05 03:00:00,2025-08-04 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.942,0.068,0.559388,0.3
"5943",2025-08-05 03:10:00,2025-08-04 20:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97,0.069,0.56801,-0.1
"5944",2025-08-05 03:20:00,2025-08-04 20:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.057,0.069,0.569241,-0.1
"5945",2025-08-05 03:30:00,2025-08-04 20:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.095,0.069,0.569779,-0.3
"5946",2025-08-05 03:40:00,2025-08-04 20:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.095,0.069,0.569779,0.4
"5947",2025-08-05 03:50:00,2025-08-04 20:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.191,0.069,0.571139,-0.3
"5948",2025-08-05 04:00:00,2025-08-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.076,0.068,0.561256,-0.9
"5949",2025-08-05 04:10:00,2025-08-04 21:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.019,0.069,0.568703,-0.3
"5950",2025-08-05 04:20:00,2025-08-04 21:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.893,0.068,0.558705,-0.4
"5951",2025-08-05 04:30:00,2025-08-04 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.787,0.069,0.565422,-0.3
"5952",2025-08-05 04:40:00,2025-08-04 21:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.845,0.069,0.566242,-0.4
"5953",2025-08-05 04:50:00,2025-08-04 21:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.893,0.068,0.558705,-0.7
"5954",2025-08-05 05:00:00,2025-08-04 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.99,0.069,0.568293,0.3
"5955",2025-08-05 05:10:00,2025-08-04 22:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.115,0.069,0.570062,-0.2
"5956",2025-08-05 05:20:00,2025-08-04 22:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.115,0.068,0.561801,-0.6
"5957",2025-08-05 05:30:00,2025-08-04 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.009,0.069,0.568562,0
"5958",2025-08-05 05:40:00,2025-08-04 22:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97,0.068,0.559778,0.1
"5959",2025-08-05 05:50:00,2025-08-04 22:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.019,0.07,0.576945,0.2
"5960",2025-08-05 06:00:00,2025-08-04 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.067,0.069,0.569383,-0.3
"5961",2025-08-05 06:10:00,2025-08-04 23:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.163,0.069,0.570742,0.2
"5962",2025-08-05 06:20:00,2025-08-04 23:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.287,0.07,0.580796,-0.1
"5963",2025-08-05 06:30:00,2025-08-04 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.287,0.068,0.564202,-0.1
"5964",2025-08-05 06:40:00,2025-08-04 23:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.22,0.068,0.563266,-0.7
"5965",2025-08-05 06:50:00,2025-08-04 23:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.153,0.068,0.562331,0
"5966",2025-08-05 07:00:00,2025-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.134,0.068,0.562066,0.2
"5967",2025-08-05 07:10:00,2025-08-05 00:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.163,0.068,0.56247,0
"5968",2025-08-05 07:20:00,2025-08-05 00:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.191,0.068,0.562861,-0.5
"5969",2025-08-05 07:30:00,2025-08-05 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.172,0.068,0.562596,-0.2
"5970",2025-08-05 07:40:00,2025-08-05 00:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.182,0.068,0.562736,-0.4
"5971",2025-08-05 07:50:00,2025-08-05 00:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.191,0.069,0.571139,-0.1
"5972",2025-08-05 08:00:00,2025-08-05 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.124,0.069,0.57019,-0.3
"5973",2025-08-05 08:10:00,2025-08-05 01:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.067,0.069,0.569383,-0.4
"5974",2025-08-05 08:20:00,2025-08-05 01:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.009,0.069,0.568562,0.3
"5975",2025-08-05 08:30:00,2025-08-05 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98,0.069,0.568151,-0.4
"5976",2025-08-05 08:40:00,2025-08-05 01:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.961,0.07,0.576113,0.2
"5977",2025-08-05 08:50:00,2025-08-05 01:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.951,0.068,0.559513,0.4
"5978",2025-08-05 09:00:00,2025-08-05 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.942,0.068,0.559388,0.9
"5979",2025-08-05 09:10:00,2025-08-05 02:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.922,0.07,0.575553,0
"5980",2025-08-05 09:20:00,2025-08-05 02:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.903,0.07,0.575281,0.1
"5981",2025-08-05 09:30:00,2025-08-05 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.922,0.069,0.567331,-0.2
"5982",2025-08-05 09:40:00,2025-08-05 02:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98,0.069,0.568151,-1
"5983",2025-08-05 09:50:00,2025-08-05 02:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98,0.069,0.568151,0
"5984",2025-08-05 10:00:00,2025-08-05 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98,0.068,0.559917,0
"5985",2025-08-05 10:10:00,2025-08-05 03:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.99,0.069,0.568293,0
"5986",2025-08-05 10:20:00,2025-08-05 03:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.942,0.069,0.567614,-0.4
"5987",2025-08-05 10:30:00,2025-08-05 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.893,0.069,0.566921,0.2
"5988",2025-08-05 10:40:00,2025-08-05 03:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.864,0.069,0.566511,-0.4
"5989",2025-08-05 10:50:00,2025-08-05 03:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.835,0.068,0.557896,-0.1
"5990",2025-08-05 11:00:00,2025-08-05 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.864,0.069,0.566511,-0.2
"5991",2025-08-05 11:10:00,2025-08-05 04:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.826,0.069,0.565974,0.3
"5992",2025-08-05 11:20:00,2025-08-05 04:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.816,0.069,0.565832,0.3
"5993",2025-08-05 11:30:00,2025-08-05 04:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.845,0.068,0.558036,0.4
"5994",2025-08-05 11:40:00,2025-08-05 04:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.893,0.069,0.566921,-0.4
"5995",2025-08-05 11:50:00,2025-08-05 04:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.942,0.069,0.567614,-0.6
"5996",2025-08-05 12:00:00,2025-08-05 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98,0.069,0.568151,0.2
"5997",2025-08-05 12:10:00,2025-08-05 05:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.076,0.069,0.56951,-0.4
"5998",2025-08-05 12:20:00,2025-08-05 05:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.153,0.069,0.5706,-0.1
"5999",2025-08-05 12:30:00,2025-08-05 05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.134,0.069,0.570331,-0.3
"6000",2025-08-05 12:40:00,2025-08-05 05:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.086,0.069,0.569652,0.3
"6001",2025-08-05 12:50:00,2025-08-05 05:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.009,0.068,0.560322,0.2
"6002",2025-08-05 13:00:00,2025-08-05 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.105,0.069,0.569921,-0.4
"6003",2025-08-05 13:10:00,2025-08-05 06:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.095,0.068,0.561521,-0.6
"6004",2025-08-05 13:20:00,2025-08-05 06:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.067,0.069,0.569383,-0.1
"6005",2025-08-05 13:30:00,2025-08-05 06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.019,0.068,0.560461,-0.3
"6006",2025-08-05 13:40:00,2025-08-05 06:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.932,0.069,0.567472,-0.3
"6007",2025-08-05 13:50:00,2025-08-05 06:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.884,0.069,0.566794,-0.1
"6008",2025-08-05 14:00:00,2025-08-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.845,0.068,0.558036,-0.2
"6009",2025-08-05 14:10:00,2025-08-05 07:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.816,0.07,0.574033,0.4
"6010",2025-08-05 14:20:00,2025-08-05 07:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.806,0.069,0.565691,0.2
"6011",2025-08-05 14:30:00,2025-08-05 07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.816,0.069,0.565832,0.2
"6012",2025-08-05 14:40:00,2025-08-05 07:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.826,0.069,0.565974,0.7
"6013",2025-08-05 14:50:00,2025-08-05 07:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.864,0.069,0.566511,0.4
"6014",2025-08-05 15:00:00,2025-08-05 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.893,0.068,0.558705,0
"6015",2025-08-05 15:10:00,2025-08-05 08:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.932,0.068,0.559248,-0.3
"6016",2025-08-05 15:20:00,2025-08-05 08:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.961,0.069,0.567883,0.2
"6017",2025-08-05 15:30:00,2025-08-05 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.961,0.069,0.567883,0.3
"6018",2025-08-05 15:40:00,2025-08-05 08:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.999,0.068,0.560182,0.4
"6019",2025-08-05 15:50:00,2025-08-05 08:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.99,0.069,0.568293,0.9
"6020",2025-08-05 16:00:00,2025-08-05 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.961,0.07,0.576113,0.6
"6021",2025-08-05 16:10:00,2025-08-05 09:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97,0.068,0.559778,0.5
"6022",2025-08-05 16:20:00,2025-08-05 09:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.942,0.068,0.559388,0.3
"6023",2025-08-05 16:30:00,2025-08-05 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.884,0.069,0.566794,0.3
"6024",2025-08-05 16:40:00,2025-08-05 09:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.845,0.069,0.566242,-0.3
"6025",2025-08-05 16:50:00,2025-08-05 09:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.806,0.07,0.573889,0.7
"6026",2025-08-05 17:00:00,2025-08-05 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.787,0.069,0.565422,0
"6027",2025-08-05 17:10:00,2025-08-05 10:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.797,0.068,0.557367,0.5
"6028",2025-08-05 17:20:00,2025-08-05 10:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.806,0.069,0.565691,0.3
"6029",2025-08-05 17:30:00,2025-08-05 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.758,0.069,0.565013,0
"6030",2025-08-05 17:40:00,2025-08-05 10:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.806,0.069,0.565691,0.2
"6031",2025-08-05 17:50:00,2025-08-05 10:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.913,0.07,0.575424,0.5
"6032",2025-08-05 18:00:00,2025-08-05 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.922,0.07,0.575553,0.4
"6033",2025-08-05 18:10:00,2025-08-05 11:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.845,0.069,0.566242,-0.1
"6034",2025-08-05 18:20:00,2025-08-05 11:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.893,0.067,0.550488,0.6
"6035",2025-08-05 18:30:00,2025-08-05 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97,0.069,0.56801,0.6
"6036",2025-08-05 18:40:00,2025-08-05 11:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.903,0.068,0.558844,0.2
"6037",2025-08-05 18:50:00,2025-08-05 11:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.893,0.069,0.566921,0.5
"6038",2025-08-05 19:00:00,2025-08-05 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.913,0.068,0.558983,0.6
"6039",2025-08-05 19:10:00,2025-08-05 12:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98,0.069,0.568151,0.8
"6040",2025-08-05 19:20:00,2025-08-05 12:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.884,0.067,0.550365,0.4
"6041",2025-08-05 19:30:00,2025-08-05 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.095,0.07,0.578037,1.3
"6042",2025-08-05 19:40:00,2025-08-05 12:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.067,0.069,0.569383,1
"6043",2025-08-05 19:50:00,2025-08-05 12:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.124,0.069,0.57019,-0.2
"6044",2025-08-05 20:00:00,2025-08-05 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.143,0.07,0.578726,0.3
"6045",2025-08-05 20:10:00,2025-08-05 13:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.364,0.07,0.581904,1.3
"6046",2025-08-05 20:20:00,2025-08-05 13:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.259,0.069,0.572102,0.9
"6047",2025-08-05 20:30:00,2025-08-05 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.278,0.068,0.564076,1
"6048",2025-08-05 20:40:00,2025-08-05 13:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.373,0.069,0.573719,0.7
"6049",2025-08-05 20:50:00,2025-08-05 13:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.191,0.069,0.571139,-0.1
